Year,Sex,Age,Location,Units,Value
2018,MALE,,RURAL,PERCENT,56.45298
2018,MALE,,RURAL,PERCENT,15.72708
2018,MALE,,RURAL,PERCENT,9.75036
2018,MALE,,RURAL,PERCENT,0
2018,MALE,,RURAL,PERCENT,57.57812
2018,MALE,,RURAL,PERCENT,76.48549
2018,MALE,,RURAL,PERCENT,59.38893
2018,MALE,,RURAL,PERCENT,68.87069
2018,MALE,,RURAL,PERCENT,44.20061
2018,MALE,,RURAL,PERCENT,28.67433
2018,MALE,,RURAL,PERCENT,21.56523
2018,MALE,,RURAL,PERCENT,14.35782
2018,MALE,,URBAN,PERCENT,0
2018,MALE,,URBAN,PERCENT,63.6051
2018,MALE,,URBAN,PERCENT,64.40926
2018,MALE,,URBAN,PERCENT,81.09684
2018,MALE,,URBAN,PERCENT,58.11325
2018,MALE,,URBAN,PERCENT,72.43526
2018,MALE,,URBAN,PERCENT,77.33958
2018,MALE,,URBAN,PERCENT,0
2018,MALE,,URBAN,PERCENT,0
2018,MALE,,URBAN,PERCENT,53.45619
2018,MALE,,URBAN,PERCENT,39.42057
2018,MALE,,URBAN,PERCENT,72.24573
2018,MALE,,URBAN,PERCENT,60.24426
2018,MALE,,URBAN,PERCENT,66.34218
2018,MALE,,URBAN,PERCENT,46.96644
2018,MALE,,URBAN,PERCENT,91.47203
2018,MALE,,URBAN,PERCENT,69.15588
2018,MALE,,URBAN,PERCENT,84.67979
